    2.75000000E+0    4.58233520E-2
    2.79582335E+0    4.58233520E-2
    2.84164670E+0    4.58233520E-2
    2.88747006E+0    4.58233520E-2
    2.93329341E+0    4.58233520E-2
    2.97911676E+0    4.58233520E-2
    3.02494011E+0    4.58233520E-2
    3.07076346E+0    4.58233520E-2
    3.11658682E+0    4.58233520E-2
    3.16241017E+0    4.58233520E-2
    3.20823352E+0    4.58233520E-2
    3.25405687E+0    4.58233520E-2
    3.29988022E+0    4.58233520E-2
    3.34570358E+0    4.58233520E-2
    3.39152693E+0    4.58233520E-2
    3.43735028E+0    4.58233520E-2
    3.48317363E+0    4.58233520E-2
    3.52899698E+0    4.58233520E-2
    3.57482034E+0    4.58233520E-2
    3.62064369E+0    4.58233520E-2
    3.66646704E+0    4.58233520E-2
    3.71229039E+0    4.58233520E-2
    3.75811374E+0    4.58233520E-2
    3.80393710E+0    4.58233520E-2
    3.84976045E+0    4.58233520E-2
    3.89558380E+0    4.58233520E-2
    3.94140715E+0    4.58233520E-2
    3.98723050E+0    4.58233520E-2
    4.03305385E+0    4.58233520E-2
    4.07887721E+0    4.58233520E-2
    4.12470056E+0    4.58233520E-2
    4.17052391E+0    4.58233520E-2
    4.21634726E+0    4.58233520E-2
    4.26217061E+0    4.58233520E-2
    4.30799397E+0    4.58233520E-2
    4.35381732E+0    4.58233520E-2
    4.39964067E+0    4.58233520E-2
    4.44546402E+0    4.55315394E-2
    4.49099556E+0    4.44393378E-2
    4.53543490E+0    4.23440694E-2
    4.57777897E+0    3.91708489E-2
    4.61694982E+0    3.50835488E-2
    4.65203337E+0    3.07419392E-2
    4.68277531E+0    2.67107572E-2
    4.70948606E+0    2.32383288E-2
    4.73272439E+0    2.03734680E-2
    4.75309786E+0    1.80702796E-2
    4.77116814E+0    1.62514417E-2
    4.78741958E+0    1.48263547E-2
    4.80224594E+0    1.36947640E-2
    4.81594070E+0    1.27841019E-2
    4.82872480E+0    1.20439804E-2
    4.84076878E+0    1.14383975E-2
    4.85220718E+0    1.09410010E-2
    4.86314818E+0    1.05320979E-2
    4.87368028E+0    1.01967032E-2
    4.88387698E+0    9.92323050E-3
    4.89380021E+0    9.70259029E-3
    4.90350280E+0    9.52755481E-3
    4.91303036E+0    9.39230104E-3
    4.92242266E+0    9.29207513E-3
    4.93171473E+0    9.22294107E-3
    4.94093767E+0    9.18158864E-3
    4.95011926E+0    9.16518352E-3
    4.95928445E+0    9.16467039E-3
    4.96844912E+0    9.16467039E-3
    4.97761379E+0    9.16467039E-3
    4.98677846E+0    9.16467039E-3
    4.99594313E+0    9.16467039E-3
    5.00510780E+0    9.16467039E-3
    5.01427247E+0    9.16467039E-3
    5.02343714E+0    9.16467039E-3
    5.03260181E+0    9.16467039E-3
    5.04176648E+0    9.16467039E-3
    5.05093115E+0    9.16467039E-3
    5.06009582E+0    9.16467039E-3
    5.06926049E+0    9.16467039E-3
    5.07842516E+0    9.16467039E-3
    5.08758983E+0    9.16467039E-3
    5.09675450E+0    9.16467039E-3
    5.10591917E+0    9.16467039E-3
    5.11508384E+0    9.16467039E-3
    5.12424851E+0    9.16467039E-3
    5.13341318E+0    9.16467039E-3
    5.14257785E+0    9.16467039E-3
    5.15174253E+0    9.16467039E-3
    5.16090720E+0    9.16467039E-3
    5.17007187E+0    9.16467039E-3
    5.17923654E+0    9.16467039E-3
    5.18840121E+0    9.16467039E-3
    5.19756588E+0    9.16467039E-3
    5.20673055E+0    9.16467039E-3
    5.21589522E+0    9.16467039E-3
    5.22505989E+0    9.16467039E-3
    5.23422456E+0    9.16467039E-3
    5.24338923E+0    9.16467039E-3
    5.25255390E+0    9.16467039E-3
    5.26171857E+0    9.16467039E-3
    5.27088324E+0    9.16467039E-3
    5.28004791E+0    9.16467039E-3
    5.28921258E+0    9.16467039E-3
    5.29837725E+0    9.16467039E-3
    5.30754192E+0    9.16467039E-3
    5.31670659E+0    9.16467039E-3
    5.32587126E+0    9.16467039E-3
    5.33503593E+0    9.16467039E-3
    5.34420060E+0    9.16467039E-3
    5.35336527E+0    9.16467039E-3
    5.36252994E+0    9.16467039E-3
    5.37169461E+0    9.16467039E-3
    5.38085928E+0    9.16467039E-3
    5.39002396E+0    9.16467039E-3
    5.39918863E+0    9.16467039E-3
    5.40835330E+0    9.16467039E-3
    5.41751797E+0    9.16467039E-3
    5.42668264E+0    9.16467039E-3
    5.43584731E+0    9.16467039E-3
    5.44501198E+0    9.16467039E-3
    5.45417665E+0    9.16467039E-3
    5.46334132E+0    9.16467039E-3
    5.47250599E+0    9.16467039E-3
    5.48167066E+0    9.16467039E-3
    5.49083533E+0    9.16467039E-3
